label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
fist,0.0,0.0,-0.280909,-0.055152,-0.530627,-0.352734,-0.553737,-0.716538,-0.474936,-0.973293,-0.475135,-0.86694,-0.557462,-1.048959,-0.507784,-0.740645,-0.451109,-0.579541,-0.334094,-0.941386,-0.397069,-1.067926,-0.340602,-0.725408,-0.28919,-0.573264,-0.195356,-0.953365,-0.247255,-1.024501,-0.203004,-0.716307,-0.167501,-0.590914,-0.042793,-0.918989,-0.102881,-0.949759,-0.087807,-0.707304,-0.067188,-0.611009
fist,0.0,0.0,-0.270821,-0.059811,-0.521511,-0.334554,-0.568135,-0.69193,-0.493206,-0.957195,-0.450506,-0.870761,-0.530519,-1.042843,-0.480182,-0.72528,-0.436905,-0.590007,-0.314484,-0.948532,-0.373308,-1.076106,-0.325816,-0.719212,-0.297182,-0.589015,-0.178037,-0.96523,-0.231101,-1.051567,-0.195939,-0.726763,-0.18284,-0.609217,-0.030875,-0.930729,-0.092445,-0.976645,-0.080254,-0.729895,-0.07308,-0.639022
fist,0.0,0.0,-0.261679,-0.113449,-0.485357,-0.391643,-0.54027,-0.712717,-0.502795,-0.969662,-0.438589,-0.880104,-0.519389,-1.040052,-0.48113,-0.753778,-0.432028,-0.609275,-0.30721,-0.950826,-0.372327,-1.084509,-0.339414,-0.737069,-0.30264,-0.59228,-0.17094,-0.961782,-0.224072,-1.052493,-0.199638,-0.736832,-0.172858,-0.613374,-0.027504,-0.914339,-0.086755,-0.995903,-0.082849,-0.757306,-0.064299,-0.657597
fist,0.0,0.0,-0.268186,-0.054778,-0.521016,-0.334455,-0.570456,-0.682283,-0.497381,-0.954183,-0.457476,-0.867499,-0.569965,-0.99932,-0.577749,-0.7197,-0.540795,-0.532481,-0.319284,-0.947468,-0.406654,-1.046901,-0.380354,-0.709318,-0.32714,-0.541423,-0.176097,-0.954205,-0.257832,-1.035143,-0.231869,-0.723724,-0.188137,-0.583034,-0.025639,-0.90485,-0.110522,-0.96691,-0.106898,-0.730055,-0.07647,-0.62596
fist,0.0,0.0,-0.252752,-0.120949,-0.475786,-0.397934,-0.548852,-0.723657,-0.506879,-1.00479,-0.396191,-0.910879,-0.487802,-1.087572,-0.482954,-0.7607,-0.439056,-0.612466,-0.272443,-0.961446,-0.357426,-1.157319,-0.358798,-0.776932,-0.317607,-0.624215,-0.142961,-0.962131,-0.219906,-1.139914,-0.231576,-0.793449,-0.200584,-0.641404,-0.005731,-0.914744,-0.082817,-1.090463,-0.112221,-0.848087,-0.096128,-0.710976
fist,0.0,0.0,-0.27835,-0.070841,-0.507225,-0.351878,-0.566001,-0.691599,-0.54142,-0.976808,-0.406188,-0.90683,-0.523937,-1.036095,-0.493431,-0.708829,-0.429568,-0.598048,-0.279772,-0.95982,-0.401777,-1.082568,-0.374437,-0.707362,-0.302544,-0.622103,-0.151611,-0.958904,-0.269927,-1.065865,-0.259764,-0.704992,-0.200476,-0.61115,-0.015106,-0.916182,-0.138465,-0.990808,-0.152365,-0.719917,-0.107177,-0.620227
fist,0.0,0.0,-0.238866,-0.054208,-0.482749,-0.321546,-0.555719,-0.651406,-0.496464,-0.946285,-0.380854,-0.902395,-0.494485,-0.988678,-0.465413,-0.664482,-0.414521,-0.572291,-0.252093,-0.967572,-0.366878,-1.045183,-0.344347,-0.682579,-0.289043,-0.607632,-0.120413,-0.968293,-0.235575,-1.037598,-0.226827,-0.691688,-0.181269,-0.612098,0.014887,-0.917208,-0.102782,-0.955755,-0.116548,-0.698516,-0.080339,-0.60986
fist,0.0,0.0,-0.222733,-0.020037,-0.456572,-0.284647,-0.53305,-0.606083,-0.482235,-0.907407,-0.382425,-0.897306,-0.498326,-0.955361,-0.460934,-0.647293,-0.407064,-0.576215,-0.248745,-0.96852,-0.368152,-1.001803,-0.345239,-0.619849,-0.290217,-0.582447,-0.114371,-0.960527,-0.228288,-0.958697,-0.222977,-0.580378,-0.17576,-0.541794,0.022331,-0.897143,-0.100677,-0.836947,-0.115182,-0.562579,-0.076074,-0.511297
fist,0.0,0.0,-0.212917,-0.008497,-0.43274,-0.272647,-0.506186,-0.583081,-0.45881,-0.863599,-0.368295,-0.899603,-0.478812,-0.9266,-0.438412,-0.630311,-0.387266,-0.576911,-0.236917,-0.97153,-0.34941,-0.970332,-0.319615,-0.585957,-0.267723,-0.558141,-0.105751,-0.959492,-0.213052,-0.895172,-0.201547,-0.528319,-0.156986,-0.515218,0.024735,-0.888311,-0.090694,-0.760964,-0.098386,-0.501802,-0.061085,-0.483929
fist,0.0,0.0,-0.212165,0.000659,-0.432162,-0.261677,-0.507193,-0.575912,-0.461368,-0.844683,-0.371788,-0.896653,-0.487141,-0.949841,-0.446224,-0.643958,-0.394697,-0.572039,-0.240643,-0.970614,-0.35615,-0.978297,-0.320886,-0.583765,-0.269611,-0.551716,-0.106437,-0.963341,-0.215394,-0.896591,-0.195935,-0.520691,-0.149625,-0.502735,0.029191,-0.896041,-0.084396,-0.777965,-0.085099,-0.511568,-0.044241,-0.489535
fist,0.0,0.0,-0.207879,-0.000259,-0.425675,-0.255951,-0.500192,-0.572305,-0.455179,-0.83789,-0.373501,-0.89646,-0.483502,-0.939022,-0.442299,-0.636389,-0.390753,-0.568911,-0.239877,-0.970801,-0.34828,-0.956495,-0.311353,-0.568738,-0.262285,-0.546857,-0.103892,-0.961433,-0.205674,-0.872337,-0.189299,-0.501746,-0.147864,-0.487397,0.031389,-0.893394,-0.077598,-0.768167,-0.081594,-0.506162,-0.045037,-0.481628
fist,0.0,0.0,-0.211827,0.000964,-0.438025,-0.253897,-0.517028,-0.56802,-0.465718,-0.836752,-0.382978,-0.891104,-0.498616,-0.936955,-0.4545,-0.630887,-0.405244,-0.57428,-0.248911,-0.968509,-0.359784,-0.957739,-0.319633,-0.565021,-0.270419,-0.549774,-0.111778,-0.961928,-0.21569,-0.884877,-0.195647,-0.505805,-0.153867,-0.493136,0.027086,-0.897479,-0.080525,-0.765485,-0.08139,-0.496381,-0.044891,-0.476173
fist,0.0,0.0,-0.214888,-0.00238,-0.43974,-0.251099,-0.512906,-0.568692,-0.459364,-0.843077,-0.38401,-0.889682,-0.493429,-0.92658,-0.451005,-0.619986,-0.399672,-0.566494,-0.25268,-0.967546,-0.355061,-0.945104,-0.321955,-0.563825,-0.273406,-0.549096,-0.117513,-0.962453,-0.213803,-0.878152,-0.202127,-0.51202,-0.162461,-0.500435,0.020902,-0.901581,-0.085979,-0.765859,-0.092668,-0.499655,-0.058548,-0.473594
fist,0.0,0.0,-0.206023,-0.005218,-0.42925,-0.246773,-0.513597,-0.557184,-0.461841,-0.842578,-0.385731,-0.889078,-0.493793,-0.905996,-0.445193,-0.603757,-0.394312,-0.568671,-0.25152,-0.967831,-0.354359,-0.936805,-0.317147,-0.55218,-0.269225,-0.54641,-0.115041,-0.959416,-0.211314,-0.873775,-0.197153,-0.50431,-0.156813,-0.501999,0.023279,-0.893522,-0.080541,-0.7579,-0.086828,-0.495885,-0.053525,-0.47664
fist,0.0,0.0,-0.201615,0.000273,-0.428581,-0.236971,-0.517094,-0.546308,-0.460821,-0.819118,-0.387095,-0.88359,-0.496409,-0.906012,-0.446808,-0.604677,-0.396708,-0.562997,-0.253453,-0.967321,-0.358525,-0.934006,-0.316129,-0.548492,-0.267496,-0.53935,-0.115997,-0.961287,-0.214136,-0.861738,-0.192899,-0.492608,-0.151267,-0.490802,0.022279,-0.896529,-0.081574,-0.73774,-0.080104,-0.477333,-0.043394,-0.46719
fist,0.0,0.0,-0.207522,-0.008324,-0.432691,-0.242319,-0.523284,-0.540853,-0.473762,-0.817851,-0.391996,-0.880347,-0.502728,-0.911264,-0.45991,-0.613861,-0.407643,-0.553907,-0.258487,-0.966004,-0.36847,-0.951837,-0.330495,-0.56558,-0.280788,-0.537973,-0.122342,-0.963125,-0.225671,-0.863158,-0.204286,-0.500445,-0.161321,-0.493241,0.013488,-0.901833,-0.094374,-0.742041,-0.090558,-0.486412,-0.052304,-0.476475
fist,0.0,0.0,-0.212326,-0.038896,-0.424374,-0.275243,-0.505059,-0.563748,-0.464752,-0.847581,-0.371063,-0.900189,-0.459479,-0.933101,-0.434402,-0.646755,-0.390405,-0.54994,-0.242,-0.970246,-0.333905,-0.963482,-0.325147,-0.613658,-0.284701,-0.546203,-0.108143,-0.95611,-0.194152,-0.913185,-0.205333,-0.579885,-0.173658,-0.51909,0.029253,-0.882743,-0.069437,-0.805746,-0.094221,-0.553076,-0.070162,-0.475583
fist,0.0,0.0,-0.209515,-0.022103,-0.437535,-0.262814,-0.522893,-0.574947,-0.474863,-0.86552,-0.374148,-0.898457,-0.455408,-0.944561,-0.429291,-0.673684,-0.391832,-0.56443,-0.242535,-0.970079,-0.330249,-0.953099,-0.316335,-0.642838,-0.284153,-0.54458,-0.11029,-0.96148,-0.188995,-0.90465,-0.195665,-0.603336,-0.179153,-0.509132,0.024511,-0.892533,-0.058837,-0.813367,-0.077575,-0.570519,-0.067295,-0.473635
fist,0.0,0.0,-0.231485,-0.003636,-0.483848,-0.265444,-0.575508,-0.608817,-0.532818,-0.924201,-0.42954,-0.880138,-0.530176,-1.027259,-0.49296,-0.72149,-0.442372,-0.579846,-0.288244,-0.957556,-0.390142,-1.071047,-0.361209,-0.68476,-0.311924,-0.557514,-0.140862,-0.963242,-0.231338,-1.029684,-0.219378,-0.639876,-0.180118,-0.511776,0.012933,-0.914887,-0.083811,-0.934951,-0.089975,-0.628451,-0.056818,-0.501581
fist,0.0,0.0,-0.255266,-0.025899,-0.509267,-0.290937,-0.592713,-0.644984,-0.564325,-0.980546,-0.452531,-0.86759,-0.547687,-1.094421,-0.515103,-0.75266,-0.461661,-0.563218,-0.306569,-0.951827,-0.412183,-1.171208,-0.381935,-0.750468,-0.330486,-0.579992,-0.15256,-0.982377,-0.252874,-1.146032,-0.239247,-0.72771,-0.199611,-0.55586,0.014475,-0.971652,-0.102368,-1.083991,-0.116114,-0.779429,-0.087584,-0.624344
fist,0.0,0.0,-0.242149,-0.004961,-0.509645,-0.283427,-0.604898,-0.642712,-0.573411,-0.962898,-0.462712,-0.856763,-0.558913,-1.10698,-0.542459,-0.780251,-0.493672,-0.568929,-0.316456,-0.948567,-0.426566,-1.172241,-0.398191,-0.752054,-0.346836,-0.583547,-0.156362,-0.978246,-0.259085,-1.144068,-0.239165,-0.716575,-0.199956,-0.54906,0.0166,-0.963339,-0.08947,-1.056211,-0.095335,-0.728095,-0.068805,-0.568631
fist,0.0,0.0,-0.279728,-0.023972,-0.552934,-0.309445,-0.644954,-0.685921,-0.60645,-1.021407,-0.488931,-0.859802,-0.586019,-1.146675,-0.565732,-0.807347,-0.505622,-0.599329,-0.34342,-0.939105,-0.448755,-1.212928,-0.415571,-0.781214,-0.349407,-0.624807,-0.1828,-0.970095,-0.277042,-1.175966,-0.251026,-0.745065,-0.197383,-0.591802,-0.007125,-0.95489,-0.114531,-1.124231,-0.115344,-0.79521,-0.07691,-0.635613
fist,0.0,0.0,-0.2541,-0.018963,-0.511791,-0.306216,-0.596932,-0.663346,-0.557189,-0.982556,-0.451104,-0.857927,-0.536443,-1.119936,-0.521832,-0.789318,-0.467775,-0.574914,-0.315423,-0.948903,-0.425591,-1.20647,-0.393833,-0.780311,-0.329362,-0.599878,-0.161662,-0.98974,-0.262408,-1.152449,-0.239757,-0.723283,-0.193623,-0.553413,0.006556,-0.986188,-0.107279,-1.086955,-0.104581,-0.766508,-0.069431,-0.625101
fist,0.0,0.0,-0.258702,-0.014549,-0.539288,-0.301109,-0.651314,-0.661148,-0.607901,-1.008186,-0.464773,-0.857531,-0.575719,-1.125689,-0.548006,-0.771808,-0.476969,-0.598917,-0.330182,-0.943893,-0.456337,-1.185004,-0.416946,-0.748724,-0.338511,-0.637421,-0.181125,-0.983487,-0.297481,-1.132713,-0.271241,-0.704662,-0.208985,-0.606599,-0.016733,-0.988362,-0.146723,-1.074938,-0.144013,-0.758268,-0.092607,-0.651305
fist,0.0,0.0,-0.254128,-0.029841,-0.529335,-0.295854,-0.648323,-0.664326,-0.612029,-1.045463,-0.480542,-0.848151,-0.586769,-1.119649,-0.56141,-0.789917,-0.498287,-0.59885,-0.341112,-0.939987,-0.461324,-1.216032,-0.425424,-0.794339,-0.36035,-0.628953,-0.183876,-0.979129,-0.295717,-1.180626,-0.266912,-0.757699,-0.211729,-0.599101,-0.009775,-0.974607,-0.130552,-1.130407,-0.13011,-0.824169,-0.092574,-0.66868
fist,0.0,0.0,-0.253963,-0.012514,-0.524718,-0.29145,-0.632546,-0.655962,-0.587159,-1.0064,-0.473999,-0.850196,-0.57728,-1.073652,-0.530406,-0.725685,-0.467022,-0.57563,-0.331387,-0.943458,-0.448962,-1.160001,-0.397575,-0.721929,-0.329931,-0.610033,-0.174495,-0.977443,-0.288109,-1.111267,-0.245399,-0.669871,-0.185715,-0.562438,-0.001698,-0.970595,-0.129523,-1.023226,-0.110209,-0.691132,-0.05877,-0.585084
fist,0.0,0.0,-0.265361,-0.01509,-0.533013,-0.301246,-0.634871,-0.676345,-0.607931,-1.031189,-0.490342,-0.847884,-0.595276,-1.107386,-0.557954,-0.768153,-0.496828,-0.593115,-0.344692,-0.938655,-0.463725,-1.193757,-0.418666,-0.759224,-0.352137,-0.616208,-0.183218,-0.969163,-0.296461,-1.137301,-0.26258,-0.699168,-0.207951,-0.564213,-0.005809,-0.95495,-0.128483,-1.026589,-0.118508,-0.698832,-0.075965,-0.574706
fist,0.0,0.0,-0.274536,-0.008906,-0.544102,-0.282054,-0.64848,-0.654218,-0.620704,-1.015616,-0.515239,-0.828138,-0.636595,-1.055579,-0.582772,-0.724596,-0.510805,-0.579416,-0.371219,-0.928354,-0.496813,-1.144827,-0.436852,-0.711459,-0.366046,-0.602968,-0.211435,-0.967465,-0.328008,-1.110403,-0.280822,-0.665134,-0.220146,-0.555876,-0.033314,-0.963948,-0.16199,-0.990462,-0.14363,-0.655713,-0.09539,-0.553103
fist,0.0,0.0,-0.288144,-0.036005,-0.555548,-0.31388,-0.649926,-0.694856,-0.607014,-1.047507,-0.499215,-0.848742,-0.616887,-1.072546,-0.571077,-0.712084,-0.501417,-0.574765,-0.351562,-0.935927,-0.474582,-1.171003,-0.423599,-0.709019,-0.350591,-0.601351,-0.190487,-0.967815,-0.304487,-1.148204,-0.270195,-0.683459,-0.208036,-0.566351,-0.01255,-0.958644,-0.144597,-1.071077,-0.136074,-0.734082,-0.084617,-0.615623
fist,0.0,0.0,-0.285034,-0.039707,-0.549688,-0.320127,-0.648331,-0.692841,-0.615662,-1.051268,-0.503902,-0.837649,-0.618353,-1.070009,-0.57214,-0.728638,-0.506518,-0.592222,-0.358148,-0.933418,-0.486431,-1.193914,-0.432089,-0.744243,-0.357432,-0.624205,-0.193861,-0.975161,-0.313458,-1.180495,-0.275306,-0.722764,-0.212759,-0.590947,-0.009517,-0.97073,-0.136815,-1.081007,-0.130737,-0.750422,-0.084462,-0.623182
fist,0.0,0.0,-0.283402,-0.006192,-0.572239,-0.28691,-0.686456,-0.676762,-0.655249,-1.051636,-0.52635,-0.831859,-0.655698,-1.097787,-0.602656,-0.732212,-0.531946,-0.593708,-0.37524,-0.926853,-0.508627,-1.196203,-0.451757,-0.723973,-0.380361,-0.625933,-0.20923,-0.967223,-0.338421,-1.183119,-0.291476,-0.698518,-0.224135,-0.584736,-0.023764,-0.969347,-0.166752,-1.082237,-0.150182,-0.724964,-0.093435,-0.600344
fist,0.0,0.0,-0.270009,-0.011787,-0.533235,-0.272552,-0.635109,-0.643274,-0.608549,-1.006094,-0.500302,-0.833434,-0.63018,-1.034886,-0.57407,-0.703941,-0.498756,-0.592947,-0.35416,-0.935173,-0.487155,-1.140742,-0.426927,-0.689003,-0.354765,-0.610533,-0.196346,-0.976683,-0.323365,-1.116077,-0.2758,-0.655758,-0.208052,-0.572687,-0.022545,-0.977465,-0.160927,-0.997572,-0.143573,-0.656303,-0.086081,-0.567908
fist,0.0,0.0,-0.264936,-0.018994,-0.532213,-0.276054,-0.642353,-0.635108,-0.612982,-1.001101,-0.492588,-0.835542,-0.616122,-1.048215,-0.565386,-0.728413,-0.492779,-0.60146,-0.351676,-0.935977,-0.483743,-1.152283,-0.426595,-0.715369,-0.353627,-0.610007,-0.198583,-0.980617,-0.32124,-1.108948,-0.272229,-0.663501,-0.204432,-0.562314,-0.028265,-0.983245,-0.159698,-0.99794,-0.140521,-0.669303,-0.086728,-0.577842
fist,0.0,0.0,-0.270961,-0.0019,-0.540462,-0.262109,-0.643733,-0.644359,-0.615698,-1.009619,-0.505831,-0.827346,-0.634599,-1.038188,-0.574811,-0.700076,-0.502045,-0.600278,-0.362314,-0.932016,-0.4905,-1.15488,-0.431439,-0.703844,-0.364679,-0.630578,-0.206719,-0.976521,-0.3221,-1.113535,-0.274058,-0.651731,-0.212545,-0.576468,-0.032839,-0.98233,-0.158956,-1.006189,-0.142045,-0.667962,-0.091819,-0.589369
fist,0.0,0.0,-0.263446,-0.006945,-0.529401,-0.261288,-0.634481,-0.632066,-0.608199,-1.000936,-0.508921,-0.825569,-0.640017,-1.015797,-0.573068,-0.677674,-0.498378,-0.591739,-0.363214,-0.931704,-0.489351,-1.130046,-0.425874,-0.679112,-0.360402,-0.616088,-0.20522,-0.972631,-0.321447,-1.093862,-0.270052,-0.635349,-0.206863,-0.567945,-0.031287,-0.975394,-0.161467,-0.986263,-0.144411,-0.651632,-0.092834,-0.57752
fist,0.0,0.0,-0.260239,0.011999,-0.532189,-0.246037,-0.640676,-0.619447,-0.619959,-0.984003,-0.51523,-0.823811,-0.639548,-1.029606,-0.578568,-0.690958,-0.506713,-0.58588,-0.366791,-0.930303,-0.488371,-1.129185,-0.429863,-0.679486,-0.368373,-0.612517,-0.207173,-0.968779,-0.3145,-1.085911,-0.268061,-0.631559,-0.21347,-0.569058,-0.032103,-0.968704,-0.14969,-0.972421,-0.133464,-0.639838,-0.088967,-0.575183
fist,0.0,0.0,-0.261307,-0.001951,-0.530558,-0.252908,-0.643432,-0.625745,-0.623059,-1.001766,-0.514088,-0.820658,-0.637971,-1.041597,-0.578959,-0.710282,-0.507314,-0.592291,-0.36686,-0.930239,-0.489922,-1.155127,-0.427558,-0.705631,-0.366366,-0.619744,-0.204737,-0.974603,-0.31572,-1.111174,-0.265261,-0.654059,-0.209414,-0.575325,-0.024804,-0.981385,-0.144904,-0.990946,-0.125434,-0.657557,-0.079484,-0.581447
fist,0.0,0.0,-0.264639,0.019172,-0.544404,-0.238469,-0.656416,-0.627121,-0.629544,-1.011749,-0.534985,-0.80741,-0.666549,-1.017354,-0.593212,-0.675545,-0.513607,-0.575304,-0.385169,-0.922817,-0.511398,-1.145559,-0.435769,-0.68601,-0.367053,-0.61424,-0.221322,-0.970888,-0.334123,-1.10429,-0.274403,-0.639938,-0.214755,-0.574013,-0.039253,-0.981466,-0.161292,-1.001804,-0.139381,-0.661305,-0.093785,-0.584503
fist,0.0,0.0,-0.26688,0.015689,-0.538496,-0.246391,-0.643364,-0.637864,-0.61292,-1.007365,-0.516078,-0.821634,-0.653526,-1.035648,-0.588837,-0.691621,-0.510354,-0.578695,-0.369276,-0.929286,-0.503133,-1.151629,-0.43208,-0.690229,-0.361472,-0.610212,-0.207185,-0.97214,-0.326833,-1.100111,-0.267216,-0.629441,-0.201466,-0.552408,-0.028077,-0.976712,-0.159302,-0.998668,-0.135827,-0.660364,-0.080899,-0.585312
fist,0.0,0.0,-0.259617,0.007422,-0.534788,-0.253652,-0.646974,-0.635736,-0.613616,-1.003144,-0.507835,-0.830472,-0.644876,-1.041205,-0.577094,-0.69088,-0.504178,-0.599968,-0.362396,-0.932007,-0.493071,-1.147198,-0.425289,-0.688266,-0.361105,-0.633882,-0.203194,-0.971319,-0.322422,-1.115197,-0.268297,-0.645006,-0.206963,-0.579639,-0.027028,-0.975451,-0.158014,-1.004385,-0.139426,-0.662152,-0.087701,-0.584985
fist,0.0,0.0,-0.262183,-0.004469,-0.532429,-0.262642,-0.645441,-0.640501,-0.611846,-1.011209,-0.50512,-0.831374,-0.63387,-1.034998,-0.568528,-0.69445,-0.497615,-0.610604,-0.36186,-0.932233,-0.48544,-1.140618,-0.418501,-0.686939,-0.354684,-0.635277,-0.204882,-0.971644,-0.317395,-1.106841,-0.26587,-0.644769,-0.205522,-0.585681,-0.030269,-0.975752,-0.157126,-0.997126,-0.140878,-0.66055,-0.0916,-0.58824
fist,0.0,0.0,-0.264567,0.004153,-0.539567,-0.261601,-0.653902,-0.646646,-0.624862,-1.024228,-0.515613,-0.826361,-0.643646,-1.042014,-0.580688,-0.708214,-0.507829,-0.609545,-0.36893,-0.929443,-0.492934,-1.153768,-0.428968,-0.697728,-0.365611,-0.632249,-0.210076,-0.96873,-0.321265,-1.118153,-0.273515,-0.654876,-0.216197,-0.585162,-0.034241,-0.969913,-0.158952,-1.009574,-0.143303,-0.672065,-0.096246,-0.591057
fist,0.0,0.0,-0.263881,0.007586,-0.535312,-0.249677,-0.648851,-0.631659,-0.618587,-1.004997,-0.510214,-0.832276,-0.636895,-1.031298,-0.574955,-0.688351,-0.502777,-0.596133,-0.365874,-0.930655,-0.488933,-1.135033,-0.426837,-0.673374,-0.361924,-0.621374,-0.209094,-0.964065,-0.318459,-1.098494,-0.276056,-0.633126,-0.217056,-0.574547,-0.035077,-0.961634,-0.159199,-0.990705,-0.149734,-0.654063,-0.102335,-0.579461
fist,0.0,0.0,-0.260929,0.002467,-0.527383,-0.251633,-0.633423,-0.62475,-0.605966,-0.992522,-0.509787,-0.826692,-0.633828,-1.016619,-0.572221,-0.682532,-0.501132,-0.58895,-0.363067,-0.931763,-0.483361,-1.126872,-0.421916,-0.676535,-0.359159,-0.615664,-0.204969,-0.967648,-0.311662,-1.087598,-0.266252,-0.634278,-0.209982,-0.573073,-0.030845,-0.96327,-0.149967,-0.966362,-0.136904,-0.63474,-0.092779,-0.564096
fist,0.0,0.0,-0.269022,0.015228,-0.540164,-0.251612,-0.647275,-0.641235,-0.619777,-1.01105,-0.516327,-0.820881,-0.645568,-1.021458,-0.581443,-0.683901,-0.508945,-0.597746,-0.372685,-0.927948,-0.50058,-1.138574,-0.433701,-0.683402,-0.365348,-0.633181,-0.214659,-0.969243,-0.330468,-1.103778,-0.279604,-0.643922,-0.218285,-0.594441,-0.038541,-0.973935,-0.164215,-0.980519,-0.14568,-0.64189,-0.0942,-0.58029
fist,0.0,0.0,-0.271189,0.005744,-0.541352,-0.263613,-0.654574,-0.655977,-0.633589,-1.031512,-0.517052,-0.824546,-0.648692,-1.061414,-0.591125,-0.721224,-0.516416,-0.609399,-0.372261,-0.928096,-0.502233,-1.166824,-0.43973,-0.706413,-0.372489,-0.641231,-0.21428,-0.97191,-0.330151,-1.128864,-0.285231,-0.663604,-0.225956,-0.594619,-0.038737,-0.982396,-0.165872,-1.009239,-0.15088,-0.666656,-0.100946,-0.587642
fist,0.0,0.0,-0.270889,-0.000874,-0.531643,-0.270053,-0.631058,-0.654689,-0.603618,-1.01287,-0.501521,-0.833063,-0.626364,-1.04113,-0.567517,-0.708535,-0.496999,-0.605161,-0.359281,-0.933193,-0.482027,-1.148542,-0.418958,-0.699081,-0.354677,-0.625508,-0.204942,-0.974343,-0.317361,-1.10546,-0.268514,-0.647204,-0.20954,-0.571652,-0.034577,-0.977089,-0.159519,-0.986946,-0.139958,-0.647364,-0.089965,-0.571784
fist,0.0,0.0,-0.263184,0.001435,-0.532513,-0.262606,-0.64255,-0.637154,-0.61455,-1.000518,-0.508688,-0.828206,-0.632333,-1.042584,-0.571559,-0.711907,-0.501524,-0.604389,-0.366481,-0.930296,-0.486774,-1.145166,-0.424247,-0.698031,-0.363289,-0.627425,-0.211368,-0.971686,-0.320909,-1.102429,-0.271649,-0.646658,-0.215844,-0.57339,-0.038446,-0.972589,-0.160852,-0.986646,-0.141053,-0.646327,-0.094483,-0.564423
fist,0.0,0.0,-0.286862,-0.018448,-0.551724,-0.294336,-0.664034,-0.676478,-0.636913,-1.041132,-0.514898,-0.844084,-0.641785,-1.084494,-0.586458,-0.73599,-0.511085,-0.62933,-0.36926,-0.929148,-0.487693,-1.179311,-0.433076,-0.719389,-0.363058,-0.647046,-0.210578,-0.962536,-0.324256,-1.159539,-0.283115,-0.695521,-0.214568,-0.608158,-0.032793,-0.961372,-0.164303,-1.038036,-0.152674,-0.700991,-0.094021,-0.610032
fist,0.0,0.0,-0.332875,-0.066223,-0.610344,-0.329847,-0.725705,-0.727199,-0.68685,-1.115822,-0.535209,-0.803026,-0.673028,-1.075702,-0.634199,-0.754107,-0.554584,-0.589372,-0.39998,-0.91231,-0.531876,-1.21384,-0.484633,-0.791912,-0.404511,-0.642939,-0.246931,-0.978837,-0.368452,-1.192383,-0.321928,-0.768373,-0.245998,-0.63038,-0.066829,-1.002643,-0.208177,-1.114482,-0.185743,-0.810276,-0.120995,-0.704032
fist,0.0,0.0,-0.308171,-0.04378,-0.575186,-0.342442,-0.683943,-0.738722,-0.652923,-1.083974,-0.508935,-0.820295,-0.625434,-1.092522,-0.594619,-0.762163,-0.527544,-0.608261,-0.377231,-0.923239,-0.507998,-1.194084,-0.463104,-0.783425,-0.386201,-0.67839,-0.225327,-0.982628,-0.348008,-1.185622,-0.31388,-0.760926,-0.25331,-0.649561,-0.048069,-1.004303,-0.182744,-1.091508,-0.17187,-0.774906,-0.120313,-0.681801
fist,0.0,0.0,-0.311456,-0.018182,-0.599284,-0.309815,-0.717105,-0.712458,-0.69156,-1.069816,-0.53358,-0.823766,-0.643284,-1.13904,-0.617049,-0.810532,-0.556587,-0.621473,-0.390925,-0.918584,-0.51702,-1.227412,-0.481757,-0.815851,-0.41326,-0.65927,-0.234432,-0.973698,-0.354595,-1.222862,-0.32698,-0.801001,-0.268418,-0.628726,-0.056521,-0.986869,-0.193648,-1.159966,-0.190148,-0.843509,-0.142251,-0.681266
fist,0.0,0.0,-0.29586,-0.081558,-0.557782,-0.367075,-0.662376,-0.738659,-0.645007,-1.093455,-0.48339,-0.841475,-0.595079,-1.092607,-0.575321,-0.773936,-0.516475,-0.616626,-0.351455,-0.93375,-0.478478,-1.177792,-0.455547,-0.811378,-0.397961,-0.675478,-0.203707,-0.986023,-0.332715,-1.179875,-0.316534,-0.806282,-0.268778,-0.65936,-0.037443,-1.001157,-0.18701,-1.104292,-0.186106,-0.810804,-0.140414,-0.675593
fist,0.0,0.0,-0.282196,-0.030702,-0.570661,-0.32412,-0.698565,-0.683355,-0.708388,-1.01552,-0.500967,-0.81742,-0.626452,-1.090515,-0.605346,-0.789875,-0.549539,-0.630615,-0.363382,-0.930268,-0.493545,-1.18126,-0.473325,-0.815629,-0.421317,-0.67474,-0.210673,-0.996042,-0.344606,-1.20383,-0.332901,-0.830103,-0.289101,-0.677781,-0.040508,-1.017199,-0.172637,-1.155541,-0.18776,-0.87454,-0.153659,-0.723346
fist,0.0,0.0,-0.306095,-0.043782,-0.567324,-0.309192,-0.676583,-0.677322,-0.681332,-1.025964,-0.49136,-0.816601,-0.615511,-1.037903,-0.604038,-0.744214,-0.539702,-0.560713,-0.367219,-0.92754,-0.503774,-1.113483,-0.487581,-0.750718,-0.416521,-0.590941,-0.224906,-0.990921,-0.368573,-1.123407,-0.353499,-0.751155,-0.286521,-0.588499,-0.060252,-1.006251,-0.214347,-1.047291,-0.213493,-0.763178,-0.15549,-0.63177
